edge_id,u,v,key,length,highway_type,speed_limit,num_lanes,has_cycleway,has_bike_lane,is_oneway,has_name,num_points,sinuosity,accident_count,has_accident,risk_from_accidents,calculated_risk_score,risk_category
801436629_801436623_0,801436629,801436623,0,100.934,residential,50,2,0,0,1,1,4,100.934,0,0,bajo,0.44000000000000006,medio
801436629_801436658_0,801436629,801436658,0,84.7,residential,50,1,0,0,1,1,4,84.7,0,0,bajo,0.44000000000000006,medio
801436632_7737973928_0,801436632,7737973928,0,6.587,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436632_8390296531_0,801436632,8390296531,0,83.004,pedestrian,50,2,0,0,0,1,3,83.004,0,0,bajo,0.56,medio
801436633_801436613_0,801436633,801436613,0,91.626,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436633_801436619_0,801436633,801436619,0,94.635,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436635_801436656_0,801436635,801436656,0,86.328,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436635_1832752172_0,801436635,1832752172,0,86.054,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436638_1394317028_0,801436638,1394317028,0,24.506,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436638_6345473784_0,801436638,6345473784,0,31.143,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436641_8785343704_0,801436641,8785343704,0,44.295,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436641_801436629_0,801436641,801436629,0,107.60799999999999,residential,50,2,0,0,1,1,3,107.60799999999999,0,0,bajo,0.44000000000000006,medio
801436642_801436633_0,801436642,801436633,0,91.895,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436642_801436614_0,801436642,801436614,0,109.128,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436644_1832752175_0,801436644,1832752175,0,106.818,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436648_801436664_0,801436648,801436664,0,83.481,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801436648_286264718_0,801436648,286264718,0,16.146,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436649_801436642_0,801436649,801436642,0,93.545,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436649_8395851529_0,801436649,8395851529,0,17.087,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436651_1975868135_0,801436651,1975868135,0,88.256,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436651_1394317043_0,801436651,1394317043,0,81.105,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436652_1460325561_0,801436652,1460325561,0,120.526,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436652_1705355737_0,801436652,1705355737,0,57.573,residential,50,1,0,0,1,1,3,57.573,0,0,bajo,0.44000000000000006,medio
801436652_1723601532_0,801436652,1723601532,0,140.301,residential,50,4,0,0,0,1,3,140.301,0,0,bajo,0.44000000000000006,medio
801436652_1705355738_0,801436652,1705355738,0,55.311,residential,50,1,0,0,0,1,4,55.311,0,0,bajo,0.44000000000000006,medio
801436656_8378040776_0,801436656,8378040776,0,47.541,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436656_801436622_0,801436656,801436622,0,79.804,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436658_1832752168_0,801436658,1832752168,0,109.46,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436658_4589415269_0,801436658,4589415269,0,88.893,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436659_801436649_0,801436659,801436649,0,87.182,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436659_8771165599_0,801436659,8771165599,0,55.253,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436661_801436665_0,801436661,801436665,0,91.245,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436661_1394317041_0,801436661,1394317041,0,74.613,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436664_559369413_0,801436664,559369413,0,80.276,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801436664_6465868312_0,801436664,6465868312,0,6.866,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436665_801436651_0,801436665,801436651,0,91.711,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436665_801436697_0,801436665,801436697,0,80.03,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436671_801436659_0,801436671,801436659,0,79.592,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436671_8771863726_0,801436671,8771863726,0,57.787,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436675_1975878327_0,801436675,1975878327,0,82.453,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436675_1394317026_0,801436675,1394317026,0,81.158,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436677_3053918056_0,801436677,3053918056,0,88.796,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436677_1460359007_0,801436677,1460359007,0,87.812,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436683_1975868123_0,801436683,1975868123,0,80.963,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436683_1394317042_0,801436683,1394317042,0,59.341,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436687_801436693_0,801436687,801436693,0,113.441,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801436687_377640470_0,801436687,377640470,0,19.561,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436688_1369529337_0,801436688,1369529337,0,74.395,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436688_801436671_0,801436688,801436671,0,106.779,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436689_801436687_0,801436689,801436687,0,80.791,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801436689_4589415266_0,801436689,4589415266,0,5.089,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436693_4589415270_0,801436693,4589415270,0,5.421,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436693_4308210021_0,801436693,4308210021,0,100.242,primary,50,3,0,0,1,1,4,100.242,0,0,bajo,0.64,alto
801436694_801436688_0,801436694,801436688,0,80.229,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436694_1287228753_0,801436694,1287228753,0,86.139,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436697_801436612_0,801436697,801436612,0,95.138,pedestrian,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
801436697_6492906173_0,801436697,6492906173,0,71.2,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436698_801436683_0,801436698,801436683,0,80.765,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436698_801436659_0,801436698,801436659,0,95.748,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436698_1975868134_0,801436698,1975868134,0,86.778,pedestrian,50,1,0,0,0,1,5,86.778,0,0,bajo,0.56,medio
801436702_801436694_0,801436702,801436694,0,86.524,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436702_801436649_0,801436702,801436649,0,109.065,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436704_1975878328_0,801436704,1975878328,0,81.996,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436704_7147588950_0,801436704,7147588950,0,82.69800000000001,residential,50,2,0,0,1,1,3,82.69800000000001,0,0,bajo,0.44000000000000006,medio
801436708_801436688_0,801436708,801436688,0,91.345,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801436708_1287228753_0,801436708,1287228753,0,81.013,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504740_8374255837_0,801504740,8374255837,0,29.555,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504740_1831696943_0,801504740,1831696943,0,119.507,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801504742_1459481330_0,801504742,1459481330,0,128.18,residential,50,1,0,0,1,1,4,128.18,0,0,bajo,0.44000000000000006,medio
801504743_801504742_0,801504743,801504742,0,64.08,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504743_1831696949_0,801504743,1831696949,0,44.287,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504762_3227911998_0,801504762,3227911998,0,138.926,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801504762_1460325655_0,801504762,1460325655,0,85.163,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504762_7766314946_0,801504762,7766314946,0,37.799,path,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
801504766_1831696951_0,801504766,1831696951,0,95.532,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504766_1831696947_0,801504766,1831696947,0,67.63,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504775_1341936551_0,801504775,1341936551,0,10.442,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801504775_3053918041_0,801504775,3053918041,0,2.773,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
801504776_294101534_0,801504776,294101534,0,85.797,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801504776_3053918044_0,801504776,3053918044,0,4.996,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504789_801504790_0,801504789,801504790,0,75.338,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801504789_801504776_0,801504789,801504776,0,18.111,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504790_4589415282_0,801504790,4589415282,0,3.038,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504790_1365117484_0,801504790,1365117484,0,80.896,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801504792_4589415284_0,801504792,4589415284,0,4.215,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504792_313660410_0,801504792,313660410,0,75.569,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
801504793_7721761065_0,801504793,7721761065,0,13.772,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
801504793_4308220409_0,801504793,4308220409,0,92.362,primary,50,3,0,0,1,1,3,92.362,0,0,bajo,0.64,alto
801504802_291180169_0,801504802,291180169,0,89.827,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504802_6929932163_0,801504802,6929932163,0,91.678,secondary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
801504806_1341846737_0,801504806,1341846737,0,130.585,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504806_1287228733_0,801504806,1287228733,0,52.981,residential,50,1,0,0,1,1,4,52.981,0,0,bajo,0.44000000000000006,medio
801504810_1340662686_0,801504810,1340662686,0,117.69,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
801504810_8370292920_0,801504810,8370292920,0,102.27,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
801504819_11810326832_0,801504819,11810326832,0,81.535,tertiary,50,2,0,0,1,1,3,81.535,0,0,bajo,0.48000000000000004,medio
801504821_1341930163_0,801504821,1341930163,0,59.518,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
801504821_1340662691_0,801504821,1340662691,0,91.492,tertiary,50,1,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
962423141_8775503161_0,962423141,8775503161,0,28.306,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962423141_6441688389_0,962423141,6441688389,0,119.929,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962426129_337902178_0,962426129,337902178,0,84.905,residential,50,1,0,0,1,1,3,84.905,0,0,bajo,0.44000000000000006,medio
962426129_1460325415_0,962426129,1460325415,0,87.701,residential,50,2,0,0,1,1,3,87.701,0,0,bajo,0.44000000000000006,medio
962426204_1223706953_0,962426204,1223706953,0,63.257999999999996,residential,50,1,0,0,1,1,4,63.257999999999996,0,0,bajo,0.44000000000000006,medio
962426204_291180175_0,962426204,291180175,0,92.18199999999999,residential,50,1,0,0,1,1,4,92.18199999999999,0,0,bajo,0.44000000000000006,medio
962426208_4790349716_0,962426208,4790349716,0,10.071,residential,50,1,0,0,1,0,2,1.0,0,0,bajo,0.44000000000000006,medio
962426208_8816627171_0,962426208,8816627171,0,75.011,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
962432415_1806788528_0,962432415,1806788528,0,109.992,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962432415_962439066_0,962432415,962439066,0,74.483,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962439066_3053918043_0,962439066,3053918043,0,112.106,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962439066_1287228759_0,962439066,1287228759,0,64.965,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962447759_1806862341_0,962447759,1806862341,0,78.325,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962447759_801504806_0,962447759,801504806,0,89.689,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962447810_962447759_0,962447810,962447759,0,40.954,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
962447810_1287228733_0,962447810,1287228733,0,86.882,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1216079171_1667588041_0,1216079171,1667588041,0,65.122,primary,50,2,0,0,1,1,4,65.122,0,0,bajo,0.64,alto
1218926539_4787160284_0,1218926539,4787160284,0,7.774,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1218926539_11627703825_0,1218926539,11627703825,0,87.641,primary,50,2,0,0,1,1,4,87.641,0,0,bajo,0.64,alto
1218926550_1218926539_0,1218926550,1218926539,0,9.748,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
1218926550_4790374265_0,1218926550,4790374265,0,7.886,primary_link,50,1,0,0,1,0,2,1.0,0,0,bajo,0.56,medio
1218926562_11627219287_0,1218926562,11627219287,0,30.161,secondary,50,4,0,0,1,1,3,30.161,0,0,bajo,0.56,medio
1218926625_340147776_0,1218926625,340147776,0,90.33,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
1218926625_1218926671_0,1218926625,1218926671,0,127.349,primary_link,50,1,0,0,1,0,2,1.0,0,0,bajo,0.56,medio
1218926668_4078758430_0,1218926668,4078758430,0,132.143,secondary,50,2,0,0,1,1,9,132.143,0,0,bajo,0.56,medio
1218926668_1706459423_0,1218926668,1706459423,0,308.704,secondary,50,2,0,0,1,1,9,308.704,0,0,bajo,0.56,medio
1218926671_1218926562_0,1218926671,1218926562,0,10.838,primary_link,50,1,0,0,1,0,2,1.0,0,0,bajo,0.56,medio
1218926671_8371097644_0,1218926671,8371097644,0,66.057,service,50,1,0,0,0,0,3,66.057,0,0,bajo,0.56,medio
1218926694_6463272551_0,1218926694,6463272551,0,68.028,primary_link,50,1,0,0,1,0,2,1.0,0,0,bajo,0.56,medio
1218926694_1441466413_0,1218926694,1441466413,0,80.153,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1223706785_3917688003_0,1223706785,3917688003,0,94.602,service,50,1,0,0,0,0,3,94.602,0,0,bajo,0.56,medio
1223706878_1369105748_0,1223706878,1369105748,0,79.95,residential,50,1,0,0,0,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1223706953_337902178_0,1223706953,337902178,0,87.886,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1223706953_8395881014_0,1223706953,8395881014,0,19.086,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224435520_12089480270_0,1224435520,12089480270,0,79.097,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
1224435520_1341839824_0,1224435520,1341839824,0,83.599,pedestrian,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
1224435520_1579128448_0,1224435520,1579128448,0,83.727,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
1224435523_3053895751_0,1224435523,3053895751,0,5.724,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224435523_8374676673_0,1224435523,8374676673,0,36.098,primary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
1224435528_4589415274_0,1224435528,4589415274,0,122.43,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224435528_12089480279_0,1224435528,12089480279,0,88.834,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224435540_12089480278_0,1224435540,12089480278,0,88.259,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
1224435540_1224435528_0,1224435540,1224435528,0,58.145,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224744760_377647636_0,1224744760,377647636,0,71.678,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
1224744760_4589415275_0,1224744760,4589415275,0,4.922,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224744792_8390274869_0,1224744792,8390274869,0,63.23,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224744792_1369529293_0,1224744792,1369529293,0,81.668,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224744820_1224744760_0,1224744820,1224744760,0,17.584,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1224744820_559369299_0,1224744820,559369299,0,88.85400000000001,primary,50,4,0,0,1,1,3,88.85400000000001,0,0,bajo,0.64,alto
1287228726_8816627178_0,1287228726,8816627178,0,16.49,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228726_801436677_0,1287228726,801436677,0,98.972,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228732_1806788527_0,1287228732,1806788527,0,110.64,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228732_962432415_0,1287228732,962432415,0,13.739,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228733_1341846734_0,1287228733,1341846734,0,144.094,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228733_1341839817_0,1287228733,1341839817,0,105.767,residential,50,1,0,0,1,1,3,105.767,0,0,bajo,0.44000000000000006,medio
1287228745_1394257883_0,1287228745,1394257883,0,88.638,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228745_11810326829_0,1287228745,11810326829,0,52.963,residential,50,1,0,0,1,1,4,52.963,0,0,bajo,0.44000000000000006,medio
1287228751_477086493_0,1287228751,477086493,0,93.01,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228751_1369529329_0,1287228751,1369529329,0,57.465,secondary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
1287228753_3053918054_0,1287228753,3053918054,0,94.107,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228753_1287228726_0,1287228753,1287228726,0,86.055,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228757_291180165_0,1287228757,291180165,0,77.547,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228757_8374297773_0,1287228757,8374297773,0,88.083,residential,50,2,0,0,1,1,3,88.083,0,0,bajo,0.44000000000000006,medio
1287228759_1287228757_0,1287228759,1287228757,0,80.861,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1287228759_1394290419_0,1287228759,1394290419,0,110.602,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1337167467_4589415283_0,1337167467,4589415283,0,5.296,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1337167467_8374297777_0,1337167467,8374297777,0,58.622,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
1339231984_6465856323_0,1339231984,6465856323,0,44.924,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1339231986_1339231993_0,1339231986,1339231993,0,116.786,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1339231986_8359575663_0,1339231986,8359575663,0,67.381,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1339231993_1340665274_0,1339231993,1340665274,0,95.352,tertiary,50,1,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
1339231993_1339231984_0,1339231993,1339231984,0,99.408,residential,50,1,0,0,1,1,3,99.408,0,0,bajo,0.44000000000000006,medio
1339256698_1723601535_0,1339256698,1723601535,0,43.136,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1339256698_8367254200_0,1339256698,8367254200,0,10.392,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1339256714_1369529287_0,1339256714,1369529287,0,84.338,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1339256714_291180173_0,1339256714,291180173,0,81.175,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
1339256720_8785086811_0,1339256720,8785086811,0,15.522,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
1339256720_801504819_0,1339256720,801504819,0,122.08,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
1339256720_1341936503_0,1339256720,1341936503,0,14.749,tertiary,50,1,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
1339256731_1673634430_0,1339256731,1673634430,0,25.02,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1339256736_6191978893_0,1339256736,6191978893,0,45.429,path,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
1339256736_1341930158_0,1339256736,1341930158,0,52.358,tertiary,50,1,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
